,id,age,gender,afam,asian,hispanic,white,race_other,race_not_say,education,sexuality,english,tw_use,social_media_use,prolific_hours,task_fun,task_interesting,task_boring,task_repetitive,task_important,task_depressing,task_offensive,another_tweettask,another_hatetask,page_history,date_of_first_access,date_of_last_access,duration_sec,version,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10,tw11,tw12,tw13,tw14,tw15,tw16,tw17,tw18,tw19,tw20,tw_duration_1,tw_duration_2,tw_duration_3,tw_duration_4,tw_duration_5,tw_duration_6,tw_duration_7,tw_duration_8,tw_duration_9,tw_duration_10,tw_duration_11,tw_duration_12,tw_duration_13,tw_duration_14,tw_duration_15,tw_duration_16,tw_duration_17,tw_duration_18,tw_duration_19,tw_duration_20,num_approvals,num_rejections,prolific_score,countryofbirth,currentcountryofresidence,employmentstatus,firstlanguage,nationality,studentstatus
788,114,20.0,1,0.0,0.0,0.0,1.0,0,0,3,3,1.0,6,1,1.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-04 13:43:02,2022-04-04 13:48:25,323,B,neither,neither,,neither,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,11809.0,7513.0,7877.0,6367.0,10842.0,6953.0,4279.0,7032.0,5539.0,9147.0,3426.0,3989.0,15973.0,6890.0,4977.0,7307.0,10823.0,9484.0,5871.0,5376.0,87.0,1.0,100.0,United States,United States,Other,English,United States,Yes
789,575,30.0,1,0.0,0.0,0.0,1.0,0,0,5,3,1.0,1,1,2.0,0,0,0,0,0,1,1,somewhat,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238955,6238956,6238957,6238958",2022-04-05 12:05:20,2022-04-05 12:12:39,439,F,hate speech,neither,,neither,hate speech,neither,offensive language,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,17494.0,17561.0,16862.0,6654.0,11288.0,18756.0,13911.0,15193.0,15592.0,12312.0,7008.0,9450.0,31551.0,10864.0,7930.0,10171.0,10571.0,8933.0,12044.0,9066.0,376.0,0.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
790,135,52.0,1,0.0,0.0,0.0,1.0,0,0,2,3,1.0,3,1,10.0,0,1,0,0,0,0,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238955,6238956,6238957,6238958",2022-04-04 16:02:57,2022-04-04 16:14:15,678,F,neither,neither,neither,neither,neither,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,neither,neither,neither,hate speech,hate speech,neither,hate speech,18621.0,12983.0,22615.0,9036.0,11438.0,18390.0,13194.0,14536.0,20856.0,27937.0,14916.0,8916.0,15776.0,21267.0,14497.0,6458.0,19640.0,50082.0,10983.0,18037.0,537.0,1.0,100.0,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No
791,13,26.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,1,1,3.0,0,1,1,1,0,0,1,somewhat,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-03-29 15:50:26,2022-03-29 15:55:39,313,D,hate speech,hate speech,,neither,hate speech,neither,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,,hate speech,9487.0,5391.0,16250.0,12256.0,4016.0,17654.0,2980.0,8001.0,9907.0,8124.0,6156.0,8019.0,5919.0,8933.0,4494.0,7106.0,5593.0,5490.0,21786.0,3413.0,614.0,2.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
792,1015,33.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,5,1,2.0,1,0,0,0,0,0,0,very,very,"6248798,6248799,6248800,6248801,6248802,6248803,6248804,6248805,6248806,6248807,6248808,6248809,6248810,6248811,6248812,6248813,6248835,6248836,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248840,6248841,6248842,6248843",2022-04-06 17:24:39,2022-04-06 17:32:53,494,F,hate speech,neither,neither,neither,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,36534.0,7431.0,10037.0,5169.0,7764.0,13378.0,10775.0,11308.0,14320.0,11925.0,7680.0,12383.0,12677.0,10818.0,8313.0,5393.0,11276.0,8400.0,11332.0,11177.0,380.0,1.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
793,937,31.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,1,1,20.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238955,6238956,6238957,6238958",2022-04-05 16:30:54,2022-04-05 16:36:11,317,E,hate speech,neither,neither,neither,neither,neither,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,13792.0,8103.0,5426.0,7039.0,8243.0,8997.0,6576.0,8098.0,8383.0,11671.0,6127.0,8658.0,12069.0,12257.0,11229.0,5689.0,8668.0,9926.0,7855.0,6624.0,758.0,0.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
794,541,50.0,1,0.0,0.0,0.0,1.0,0,0,6,3,1.0,3,4,2.0,0,1,0,0,0,1,1,very,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-04-05 12:04:20,2022-04-05 12:11:49,449,D,neither,neither,neither,neither,hate speech,neither,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,25280.0,18570.0,19878.0,14435.0,7970.0,26464.0,7333.0,16167.0,18029.0,14538.0,8497.0,9257.0,21670.0,8474.0,5746.0,4252.0,6354.0,5129.0,8738.0,5034.0,540.0,0.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
795,157,21.0,1,0.0,0.0,0.0,1.0,0,0,3,3,1.0,4,1,3.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-04 16:03:34,2022-04-04 16:07:24,230,B,offensive language,offensive language,hate speech,,neither,neither,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,,hate speech,hate speech,hate speech,hate speech,6954.0,5939.0,3533.0,4081.0,5667.0,11635.0,3863.0,6895.0,4177.0,7920.0,3247.0,3305.0,6137.0,5109.0,3599.0,4255.0,4128.0,9437.0,4472.0,3429.0,430.0,6.0,97.0,United States,United States,DATA EXPIRED,English,Germany,DATA EXPIRED
796,839,20.0,1,0.0,0.0,0.0,1.0,0,0,2,2,1.0,6,1,,0,0,0,1,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238949,6238955,6238956,6238957,6238958",2022-04-05 16:13:58,2022-04-05 16:25:51,713,E,hate speech,neither,hate speech,neither,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,4534.0,2081.0,7856.0,2562.0,4004.0,2277.0,3929.0,5190.0,9475.0,5138.0,4136.0,7909.0,9917.0,4645.0,15516.0,4428.0,44478.0,5961.0,4238.0,4492.0,98.0,0.0,100.0,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No
797,19,31.0,1,0.0,0.0,1.0,0.0,0,0,5,2,0.0,1,1,1.0,0,1,0,0,0,1,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-03-29 15:57:30,2022-03-29 16:25:33,1683,D,neither,neither,offensive language,neither,offensive language,neither,,offensive language,offensive language,neither,neither,neither,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,8869.0,7070.0,10259.0,8483.0,102538.0,14956.0,10259.0,8298.0,9429.0,9441.0,22693.0,6598.0,13983.0,9683.0,6031.0,8770.0,9323.0,4834.0,4380.0,4318.0,86.0,1.0,99.0,United States,United States,Full-Time,Spanish,Dominican Republic,DATA EXPIRED
798,713,57.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,2,1,3.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-05 12:44:52,2022-04-05 12:50:07,314,B,neither,neither,neither,neither,neither,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,neither,hate speech,hate speech,hate speech,hate speech,18075.0,7607.0,7127.0,5192.0,6136.0,9476.0,8133.0,10811.0,8028.0,6586.0,5712.0,4261.0,8024.0,5934.0,6544.0,5053.0,7905.0,5565.0,7112.0,7972.0,957.0,9.0,96.0,United States,United States,DATA EXPIRED,English,United States,No
799,243,30.0,1,0.0,0.0,0.0,1.0,0,0,4,2,1.0,5,1,3.0,1,0,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238955,6238956,6238957,6238958",2022-04-04 16:10:03,2022-04-04 16:17:36,453,F,neither,neither,neither,neither,offensive language,neither,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,hate speech,neither,hate speech,neither,hate speech,hate speech,hate speech,hate speech,6262.0,4453.0,5626.0,6245.0,12184.0,6219.0,8385.0,7760.0,8397.0,8733.0,6171.0,12566.0,11830.0,114183.0,9399.0,4011.0,11035.0,13632.0,9370.0,6451.0,894.0,4.0,100.0,United States,United States,Full-Time,English,United States,Yes
800,927,27.0,2,,,,,0,0,4,3,1.0,1,1,40.0,0,0,0,0,0,1,1,very,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238955,6238956,6238957,6238958",2022-04-05 16:30:46,2022-04-05 16:35:22,276,E,hate speech,neither,neither,neither,hate speech,neither,hate speech,hate speech,hate speech,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,8166.0,5099.0,7748.0,3486.0,4852.0,15670.0,5243.0,7221.0,10789.0,6269.0,10108.0,5428.0,5770.0,6164.0,5217.0,4597.0,5102.0,4261.0,9945.0,5302.0,1108.0,0.0,100.0,United States,United States,Full-Time,English,United States,No
801,300,27.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,5,1,3.0,0,1,0,0,0,1,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238955,6238956,6238957,6238958",2022-04-04 16:13:46,2022-04-04 16:20:45,419,D,hate speech,neither,,neither,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,19241.0,12552.0,18948.0,13405.0,13002.0,21116.0,12073.0,14726.0,11169.0,27119.0,8126.0,8455.0,24061.0,7835.0,9968.0,4730.0,7087.0,6540.0,5835.0,4705.0,393.0,4.0,99.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
802,29,20.0,1,0.0,0.0,0.0,1.0,0,0,3,4,1.0,1,1,60.0,1,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238955,6238956,6238957,6238958",2022-03-29 15:57:21,2022-03-29 16:10:55,814,C,neither,neither,neither,neither,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,28877.0,25705.0,23383.0,12265.0,27495.0,22145.0,14159.0,17092.0,77105.0,20641.0,10586.0,92534.0,24746.0,13148.0,17705.0,4721.0,10385.0,11457.0,6898.0,9057.0,62.0,0.0,100.0,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,No
803,907,29.0,2,1.0,0.0,0.0,0.0,0,0,4,3,1.0,1,1,7.0,1,0,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-04-05 16:30:40,2022-04-05 16:51:12,1232,A,hate speech,offensive language,neither,offensive language,neither,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,offensive language,hate speech,offensive language,hate speech,neither,hate speech,hate speech,offensive language,hate speech,286683.0,9140.0,10518.0,30831.0,8044.0,31115.0,12978.0,12809.0,8769.0,13395.0,16303.0,5301.0,12202.0,24951.0,6918.0,18051.0,10043.0,14596.0,10456.0,10139.0,778.0,1.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
804,35,24.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,1,1,10.0,0,1,0,1,0,1,0,somewhat,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-03-29 15:58:39,2022-03-29 16:04:58,379,B,offensive language,offensive language,offensive language,neither,offensive language,,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,9522.0,16556.0,7805.0,5030.0,5735.0,17443.0,4503.0,6067.0,8299.0,6933.0,7499.0,4499.0,7927.0,12649.0,6435.0,4709.0,10145.0,6186.0,13014.0,5622.0,270.0,1.0,100.0,United States,United States,Full-Time,English,Ireland,No
805,202,42.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,5,1,3.0,0,1,0,0,1,0,0,very,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238939,6238937,6238938,6238939,6238937,6238938,6238939,6238937,6238938,6238939,6238937,6238938,6238939,6238955,6238956,6238957,6238958",2022-04-04 16:05:21,2022-04-04 16:11:39,378,C,hate speech,neither,hate speech,neither,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,offensive language,hate speech,hate speech,hate speech,offensive language,10325.0,11894.0,7400.0,9260.0,9018.0,33452.0,11065.0,9988.0,11601.0,12792.0,8775.0,10150.0,19508.0,12305.0,12308.0,8687.0,7873.0,10476.0,6029.0,7544.0,507.0,5.0,98.0,United States,United States,Part-Time,English,United States,No
806,923,42.0,2,0.0,0.0,0.0,1.0,0,0,5,3,1.0,4,1,20.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-04-05 16:30:52,2022-04-05 16:37:19,387,A,hate speech,neither,hate speech,neither,offensive language,offensive language,hate speech,hate speech,hate speech,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,9277.0,7995.0,7157.0,9607.0,8127.0,11067.0,14872.0,21446.0,7965.0,9996.0,6167.0,6649.0,24168.0,14899.0,5424.0,3968.0,19134.0,8355.0,6450.0,7684.0,1014.0,0.0,100.0,United States,United States,DATA EXPIRED,English,United States,No
807,213,33.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,6,1,20.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238955,6238956,6238957,6238958",2022-04-04 16:05:46,2022-04-04 16:13:22,455,E,hate speech,neither,neither,neither,offensive language,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,18520.0,17525.0,9952.0,7626.0,20829.0,18040.0,19909.0,10805.0,11996.0,11681.0,15988.0,10296.0,14630.0,12652.0,11591.0,12384.0,14383.0,9413.0,15265.0,13823.0,911.0,1.0,100.0,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No
808,851,65.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,4,2,20.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238939,6238955,6238956,6238957,6238958",2022-04-05 16:14:13,2022-04-05 16:22:19,486,C,hate speech,hate speech,offensive language,neither,offensive language,neither,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,7503.0,7525.0,13705.0,13944.0,8717.0,18248.0,12064.0,13893.0,13626.0,10010.0,10098.0,9523.0,17712.0,15487.0,8507.0,7018.0,5884.0,5688.0,8380.0,6214.0,746.0,1.0,100.0,United States,United States,Other,English,United States,No
809,362,25.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,1,1,5.0,0,1,0,0,1,1,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-04-04 16:43:29,2022-04-04 16:47:58,269,A,hate speech,neither,hate speech,neither,offensive language,neither,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,7759.0,5409.0,5939.0,6059.0,5762.0,12594.0,4274.0,9413.0,7734.0,7768.0,3386.0,3199.0,13844.0,6987.0,3328.0,4104.0,3679.0,8764.0,4296.0,4214.0,110.0,3.0,97.0,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
810,253,25.0,2,0.0,0.0,0.0,0.0,1,0,3,1,1.0,6,1,5.0,0,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-04-04 16:10:24,2022-04-04 16:18:59,515,D,offensive language,hate speech,hate speech,neither,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,57600.0,29809.0,14770.0,12014.0,8476.0,27482.0,13563.0,23316.0,14053.0,12820.0,12425.0,7023.0,20063.0,11299.0,6586.0,9398.0,11797.0,9304.0,8015.0,6434.0,179.0,2.0,99.0,United States,United States,Full-Time,English,United States,No
811,850,25.0,1,1.0,0.0,0.0,0.0,0,0,4,2,1.0,1,1,2.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-04-05 16:17:05,2022-04-05 16:21:08,243,A,neither,neither,hate speech,neither,offensive language,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,5931.0,3544.0,5403.0,4209.0,7930.0,11179.0,3700.0,8433.0,3561.0,4051.0,3340.0,3014.0,3715.0,17429.0,5033.0,6576.0,4836.0,7652.0,5090.0,3129.0,285.0,0.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
